gender,age,class,embarked,country,fare,sibsp,parch,pred_age8,pred_fare72,pred_class1,pred_fareclass
male,16,victualling crew,Southampton,England,0,0,0,0.358,0.228,0.272,0.166
male,28,engineering crew,Southampton,England,0,0,0,0.33,0.298,0.282,0.154
male,33,engineering crew,Southampton,England,0,0,0,0.33,0.416,0.292,0.13
male,34,victualling crew,Belfast,England,0,0,0,0.318,0.32,0.334,0.126
male,36,victualling crew,Southampton,England,0,0,0,0.358,0.408,0.296,0.068
male,32,victualling crew,Southampton,England,0,0,0,0.358,0.458,0.304,0.152
male,26,victualling crew,Southampton,England,0,0,0,0.358,0.312,0.294,0.174
male,27,restaurant staff,Southampton,England,0,0,0,0.33,0.252,0.292,0.176
male,53,victualling crew,Southampton,England,0,0,0,0.358,0.358,0.298,0.208
male,55,victualling crew,Southampton,Scotland,0,0,0,0.358,0.302,0.174,0.078
male,33,restaurant staff,Southampton,England,0,0,0,0.33,0.366,0.292,0.13
male,35,engineering crew,Belfast,Northern Ireland,0,0,0,0.304,0.31,0.334,0.126
male,24,engineering crew,Southampton,England,0,0,0,0.33,0.312,0.276,0.172
male,31,victualling crew,Southampton,England,0,0,0,0.358,0.406,0.246,0.124
male,35,victualling crew,Southampton,England,0,0,0,0.358,0.416,0.312,0.136
male,19,victualling crew,Southampton,England,0,0,0,0.358,0.224,0.26,0.118
male,51,engineering crew,Belfast,England,0,0,0,0.304,0.28,0.254,0.148
male,24,engineering crew,Southampton,England,0,0,0,0.33,0.312,0.276,0.172
male,30,victualling crew,Southampton,England,0,0,0,0.358,0.332,0.24,0.106
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
female,33,victualling crew,Southampton,England,0,0,0,0.73,0.69,0.946,0.972
male,47,engineering crew,Southampton,England,0,0,0,0.33,0.326,0.302,0.08
male,22,restaurant staff,Southampton,England,0,0,0,0.33,0.18,0.278,0.11
male,31,victualling crew,Southampton,England,0,0,0,0.358,0.406,0.246,0.124
male,39,engineering crew,Southampton,England,0,0,0,0.33,0.358,0.266,0.036
male,40,victualling crew,Belfast,England,0,0,0,0.318,0.29,0.29,0.058
male,26,restaurant staff,Southampton,England,0,0,0,0.33,0.264,0.294,0.174
male,22,engineering crew,Southampton,England,0,0,0,0.33,0.228,0.278,0.11
male,31,engineering crew,Southampton,England,0,0,0,0.33,0.39,0.246,0.124
male,28,restaurant staff,Southampton,England,0,0,0,0.33,0.256,0.282,0.154
male,20,engineering crew,Southampton,England,0,0,0,0.33,0.226,0.27,0.112
male,20,engineering crew,Southampton,England,0,0,0,0.33,0.226,0.27,0.112
male,20,engineering crew,Southampton,England,0,0,0,0.33,0.226,0.27,0.112
male,34,victualling crew,Belfast,England,0,0,0,0.318,0.32,0.334,0.126
male,23,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.122
male,28,engineering crew,Southampton,England,0,0,0,0.33,0.298,0.282,0.154
male,41,engineering crew,Southampton,England,0,0,0,0.33,0.328,0.274,0.028
male,23,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.122
male,26,engineering crew,Belfast,England,0,0,0,0.304,0.236,0.33,0.144
male,37,engineering crew,Southampton,England,0,0,0,0.33,0.388,0.266,0.044
male,32,engineering crew,Southampton,Northern Ireland,0,0,0,0.33,0.442,0.304,0.152
male,22,engineering crew,Southampton,England,0,0,0,0.33,0.228,0.278,0.11
female,45,victualling crew,Southampton,Switzerland,0,0,0,0.73,0.634,0.964,0.956
male,26,restaurant staff,Southampton,England,0,0,0,0.33,0.264,0.294,0.174
male,30,victualling crew,Southampton,England,0,0,0,0.358,0.332,0.24,0.106
male,43,restaurant staff,Southampton,England,0,0,0,0.33,0.286,0.3,0.03
male,59,victualling crew,Southampton,Scotland,0,0,0,0.358,0.296,0.122,0.082
male,27,restaurant staff,Southampton,England,0,0,0,0.33,0.252,0.292,0.176
male,40,victualling crew,Belfast,England,0,0,0,0.318,0.29,0.29,0.058
male,38,victualling crew,Southampton,England,0,0,0,0.358,0.42,0.264,0.066
male,33,victualling crew,Belfast,England,0,0,0,0.318,0.334,0.326,0.122
male,46,engineering crew,Southampton,England,0,0,0,0.33,0.314,0.286,0.03
male,24,victualling crew,Southampton,England,0,0,0,0.358,0.308,0.276,0.172
female,31,restaurant staff,Southampton,England,0,0,0,0.774,0.666,0.93,0.976
male,28,deck crew,Belfast,England,0,0,0,0.784,0.432,0.326,0.126
male,37,victualling crew,Southampton,England,0,0,0,0.358,0.398,0.266,0.044
male,36,victualling crew,Belfast,England,0,0,0,0.318,0.314,0.312,0.078
male,39,engineering crew,Southampton,England,0,0,0,0.33,0.358,0.266,0.036
male,29,deck crew,Southampton,England,0,0,0,0.728,0.442,0.26,0.114
male,43,victualling crew,Southampton,England,0,0,0,0.358,0.33,0.3,0.03
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
male,52,victualling crew,Belfast,England,0,0,0,0.318,0.29,0.258,0.146
male,34,engineering crew,Southampton,England,0,0,0,0.33,0.412,0.304,0.132
male,43,deck crew,Southampton,England,0,0,0,0.728,0.428,0.3,0.03
male,22,victualling crew,Belfast,England,0,0,0,0.318,0.196,0.332,0.106
male,42,deck crew,Belfast,England,0,0,0,0.784,0.422,0.312,0.06
male,38,victualling crew,Southampton,X,0,0,0,0.358,0.42,0.264,0.066
male,31,victualling crew,Southampton,England,0,0,0,0.358,0.406,0.246,0.124
male,28,victualling crew,Southampton,England,0,0,0,0.358,0.304,0.282,0.154
male,25,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,31,victualling crew,Southampton,England,0,0,0,0.358,0.406,0.246,0.124
male,33,victualling crew,Belfast,England,0,0,0,0.318,0.334,0.326,0.122
male,34,victualling crew,Belfast,Wales,0,0,0,0.318,0.32,0.334,0.126
male,28,engineering crew,Southampton,Wales,0,0,0,0.33,0.298,0.282,0.154
male,25,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,41,victualling crew,Belfast,England,0,0,0,0.318,0.274,0.304,0.056
male,34,victualling crew,Southampton,England,0,0,0,0.358,0.422,0.304,0.132
male,26,deck crew,Southampton,England,0,0,0,0.728,0.458,0.294,0.174
male,22,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.278,0.11
male,37,victualling crew,Southampton,England,0,0,0,0.358,0.398,0.266,0.044
male,21,victualling crew,Belfast,England,0,0,0,0.318,0.19,0.332,0.116
male,18,victualling crew,Southampton,England,0,0,0,0.358,0.224,0.256,0.118
male,30,victualling crew,Belfast,England,0,0,0,0.318,0.266,0.304,0.09
male,31,victualling crew,Belfast,Ireland,0,0,0,0.318,0.324,0.32,0.108
male,20,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.27,0.112
male,29,victualling crew,Southampton,England,0,0,0,0.358,0.33,0.26,0.114
male,35,engineering crew,Southampton,England,0,0,0,0.33,0.406,0.312,0.136
male,35,engineering crew,Southampton,England,0,0,0,0.33,0.406,0.312,0.136
male,23,victualling crew,Southampton,England,0,0,0,0.358,0.242,0.278,0.122
male,22,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.278,0.11
male,31,engineering crew,Southampton,England,0,0,0,0.33,0.39,0.246,0.124
male,45,victualling crew,Southampton,England,0,0,0,0.358,0.334,0.3,0.04
male,30,engineering crew,Belfast,Northern Ireland,0,0,0,0.304,0.24,0.304,0.09
male,25,victualling crew,Southampton,Australia,0,0,0,0.358,0.308,0.294,0.174
male,40,engineering crew,Southampton,England,0,0,0,0.33,0.344,0.28,0.036
male,31,victualling crew,Southampton,England,0,0,0,0.358,0.406,0.246,0.124
male,27,engineering crew,Southampton,England,0,0,0,0.33,0.292,0.292,0.176
male,46,engineering crew,Southampton,England,0,0,0,0.33,0.314,0.286,0.03
male,33,victualling crew,Belfast,England,0,0,0,0.318,0.334,0.326,0.122
male,32,restaurant staff,Southampton,Italy,0,0,0,0.33,0.388,0.304,0.152
male,44,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.302,0.032
male,34,victualling crew,Southampton,England,0,0,0,0.358,0.422,0.304,0.132
male,37,engineering crew,Southampton,England,0,0,0,0.33,0.388,0.266,0.044
female,33,victualling crew,Southampton,England,0,0,0,0.73,0.69,0.946,0.972
male,28,victualling crew,Southampton,England,0,0,0,0.358,0.304,0.282,0.154
male,22,engineering crew,Southampton,England,0,0,0,0.33,0.228,0.278,0.11
male,39,victualling crew,Belfast,England,0,0,0,0.318,0.302,0.284,0.06
male,21,victualling crew,Southampton,England,0,0,0,0.358,0.228,0.278,0.11
male,25,restaurant staff,Southampton,England,0,0,0,0.33,0.262,0.294,0.174
male,32,victualling crew,Southampton,England,0,0,0,0.358,0.458,0.304,0.152
male,25,victualling crew,Southampton,England,0,0,0,0.358,0.308,0.294,0.174
male,25,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,28,victualling crew,Belfast,England,0,0,0,0.318,0.238,0.326,0.126
male,37,engineering crew,Belfast,England,0,0,0,0.304,0.298,0.304,0.068
male,29,victualling crew,Southampton,England,0,0,0,0.358,0.33,0.26,0.114
male,50,victualling crew,Southampton,England,0,0,0,0.358,0.366,0.27,0.188
male,25,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,34,victualling crew,Southampton,England,0,0,0,0.358,0.422,0.304,0.132
male,40,engineering crew,Southampton,Ireland,0,0,0,0.33,0.344,0.28,0.036
male,33,deck crew,Southampton,England,0,0,0,0.728,0.532,0.292,0.13
male,31,deck crew,Southampton,England,0,0,0,0.728,0.464,0.246,0.124
male,22,engineering crew,Southampton,England,0,0,0,0.33,0.228,0.278,0.11
male,29,victualling crew,Southampton,England,0,0,0,0.358,0.33,0.26,0.114
male,58,engineering crew,Belfast,Ireland,0,0,0,0.304,0.254,0.172,0.088
male,33,victualling crew,Southampton,England,0,0,0,0.358,0.428,0.292,0.13
male,17,victualling crew,Southampton,Northern Ireland,0,0,0,0.358,0.226,0.262,0.148
male,38,engineering crew,Southampton,England,0,0,0,0.33,0.408,0.264,0.066
male,34,engineering crew,Southampton,England,0,0,0,0.33,0.412,0.304,0.132
male,25,victualling crew,Belfast,England,0,0,0,0.318,0.248,0.32,0.14
male,32,victualling crew,Southampton,England,0,0,0,0.358,0.458,0.304,0.152
male,45,victualling crew,Southampton,England,0,0,0,0.358,0.334,0.3,0.04
male,26,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,26,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,28,engineering crew,Southampton,England,0,0,0,0.33,0.298,0.282,0.154
male,27,victualling crew,Southampton,England,0,0,0,0.358,0.298,0.292,0.176
male,33,engineering crew,Southampton,England,0,0,0,0.33,0.416,0.292,0.13
male,19,restaurant staff,Southampton,England,0,0,0,0.33,0.178,0.26,0.118
male,36,engineering crew,Southampton,England,0,0,0,0.33,0.398,0.296,0.068
male,28,deck crew,Southampton,England,0,0,0,0.728,0.446,0.282,0.154
male,49,engineering crew,Southampton,England,0,0,0,0.33,0.374,0.278,0.214
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
male,28,restaurant staff,Southampton,France,0,0,0,0.33,0.256,0.282,0.154
male,30,victualling crew,Southampton,England,0,0,0,0.358,0.332,0.24,0.106
male,27,engineering crew,Belfast,England,0,0,0,0.304,0.22,0.326,0.14
male,23,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.122
male,20,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.27,0.112
male,43,victualling crew,Belfast,England,0,0,0,0.318,0.274,0.33,0.062
male,45,engineering crew,Belfast,England,0,0,0,0.304,0.264,0.316,0.068
male,21,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.11
male,33,victualling crew,Southampton,England,0,0,0,0.358,0.428,0.292,0.13
male,39,victualling crew,Belfast,England,0,0,0,0.318,0.302,0.284,0.06
male,45,victualling crew,Southampton,England,0,0,0,0.358,0.334,0.3,0.04
male,44,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.302,0.032
male,17,restaurant staff,Southampton,England,0,0,0,0.33,0.178,0.262,0.148
male,30,victualling crew,Southampton,England,0,0,0,0.358,0.332,0.24,0.106
male,35,victualling crew,Belfast,England,0,0,0,0.318,0.314,0.334,0.126
male,49,victualling crew,Belfast,England,0,0,0,0.318,0.312,0.25,0.16
male,38,victualling crew,Belfast,Scotland,0,0,0,0.318,0.324,0.3,0.076
male,35,engineering crew,Southampton,England,0,0,0,0.33,0.406,0.312,0.136
male,26,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,18,victualling crew,Southampton,England,0,0,0,0.358,0.224,0.256,0.118
male,18,victualling crew,Southampton,England,0,0,0,0.358,0.224,0.256,0.118
male,32,victualling crew,Belfast,England,0,0,0,0.318,0.356,0.358,0.136
male,26,victualling crew,Belfast,Wales,0,0,0,0.318,0.248,0.33,0.144
male,33,engineering crew,Southampton,England,0,0,0,0.33,0.416,0.292,0.13
male,29,victualling crew,Belfast,England,0,0,0,0.318,0.26,0.308,0.1
male,39,deck crew,Southampton,England,0,0,0,0.728,0.43,0.266,0.036
male,23,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.122
male,19,victualling crew,Southampton,England,0,0,0,0.358,0.224,0.26,0.118
male,18,restaurant staff,Southampton,England,0,0,0,0.33,0.176,0.256,0.118
male,35,victualling crew,Belfast,England,0,0,0,0.318,0.314,0.334,0.126
male,20,restaurant staff,Southampton,England,0,0,0,0.33,0.18,0.27,0.112
male,29,victualling crew,Belfast,England,0,0,0,0.318,0.26,0.308,0.1
male,38,victualling crew,Southampton,England,0,0,0,0.358,0.42,0.264,0.066
male,20,restaurant staff,Southampton,England,0,0,0,0.33,0.18,0.27,0.112
male,27,engineering crew,Southampton,England,0,0,0,0.33,0.292,0.292,0.176
male,37,engineering crew,Southampton,England,0,0,0,0.33,0.388,0.266,0.044
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
male,34,engineering crew,Southampton,England,0,0,0,0.33,0.412,0.304,0.132
male,49,victualling crew,Southampton,England,0,0,0,0.358,0.384,0.278,0.214
male,39,engineering crew,Belfast,England,0,0,0,0.304,0.29,0.284,0.06
male,44,victualling crew,Belfast,England,0,0,0,0.318,0.27,0.32,0.06
male,27,engineering crew,Southampton,Guyana,0,0,0,0.33,0.292,0.292,0.176
male,22,engineering crew,Southampton,England,0,0,0,0.33,0.228,0.278,0.11
male,39,victualling crew,Belfast,England,0,0,0,0.318,0.302,0.284,0.06
male,17,restaurant staff,Southampton,Italy,0,0,0,0.33,0.178,0.262,0.148
male,35,victualling crew,Belfast,England,0,0,0,0.318,0.314,0.334,0.126
male,23,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.122
male,20,restaurant staff,Southampton,England,0,0,0,0.33,0.18,0.27,0.112
male,22,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.278,0.11
male,27,engineering crew,Southampton,England,0,0,0,0.33,0.292,0.292,0.176
male,36,engineering crew,Belfast,Ireland,0,0,0,0.304,0.304,0.312,0.078
male,48,victualling crew,Southampton,England,0,0,0,0.358,0.37,0.276,0.17
male,38,engineering crew,Southampton,England,0,0,0,0.33,0.408,0.264,0.066
male,24,engineering crew,Belfast,India,0,0,0,0.304,0.236,0.318,0.126
male,33,victualling crew,Southampton,England,0,0,0,0.358,0.428,0.292,0.13
male,41,engineering crew,Southampton,England,0,0,0,0.33,0.328,0.274,0.028
male,22,engineering crew,Southampton,England,0,0,0,0.33,0.228,0.278,0.11
male,44,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.302,0.032
male,23,victualling crew,Southampton,England,0,0,0,0.358,0.242,0.278,0.122
male,23,victualling crew,Southampton,England,0,0,0,0.358,0.242,0.278,0.122
male,39,victualling crew,Southampton,England,0,0,0,0.358,0.372,0.266,0.036
male,39,victualling crew,Southampton,Wales,0,0,0,0.358,0.372,0.266,0.036
male,48,victualling crew,Southampton,England,0,0,0,0.358,0.37,0.276,0.17
male,23,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.122
male,29,victualling crew,Southampton,England,0,0,0,0.358,0.33,0.26,0.114
male,34,victualling crew,Southampton,England,0,0,0,0.358,0.422,0.304,0.132
male,18,engineering crew,Belfast,Northern Ireland,0,0,0,0.304,0.186,0.312,0.128
male,43,victualling crew,Belfast,England,0,0,0,0.318,0.274,0.33,0.062
male,25,deck crew,Southampton,England,0,0,0,0.728,0.462,0.294,0.174
male,27,deck crew,Southampton,England,0,0,0,0.728,0.462,0.292,0.176
male,27,victualling crew,Belfast,England,0,0,0,0.318,0.232,0.326,0.14
male,33,engineering crew,Southampton,England,0,0,0,0.33,0.416,0.292,0.13
male,38,victualling crew,Belfast,England,0,0,0,0.318,0.324,0.3,0.076
male,22,victualling crew,Belfast,England,0,0,0,0.318,0.196,0.332,0.106
male,39,engineering crew,Belfast,England,0,0,0,0.304,0.29,0.284,0.06
male,37,victualling crew,Belfast,England,0,0,0,0.318,0.308,0.304,0.068
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
male,29,victualling crew,Belfast,England,0,0,0,0.318,0.26,0.308,0.1
male,42,victualling crew,Southampton,England,0,0,0,0.358,0.334,0.286,0.032
male,33,engineering crew,Southampton,England,0,0,0,0.33,0.416,0.292,0.13
male,39,engineering crew,Southampton,England,0,0,0,0.33,0.358,0.266,0.036
male,30,restaurant staff,Southampton,England,0,0,0,0.33,0.284,0.24,0.106
male,19,victualling crew,Southampton,England,0,0,0,0.358,0.224,0.26,0.118
male,23,restaurant staff,Southampton,England,0,0,0,0.33,0.196,0.278,0.122
male,21,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.11
male,29,engineering crew,Belfast,England,0,0,0,0.304,0.236,0.308,0.1
male,52,engineering crew,Southampton,England,0,0,0,0.33,0.354,0.306,0.21
male,24,deck crew,Belfast,England,0,0,0,0.784,0.44,0.318,0.126
male,26,victualling crew,Belfast,England,0,0,0,0.318,0.248,0.33,0.144
male,46,deck crew,Belfast,Ireland,0,0,0,0.784,0.41,0.3,0.06
male,22,victualling crew,Southampton,Wales,0,0,0,0.358,0.226,0.278,0.11
male,33,victualling crew,Southampton,England,0,0,0,0.358,0.428,0.292,0.13
male,44,victualling crew,Southampton,England,0,0,0,0.358,0.332,0.302,0.032
male,22,engineering crew,Southampton,England,0,0,0,0.33,0.228,0.278,0.11
male,33,engineering crew,Southampton,England,0,0,0,0.33,0.416,0.292,0.13
male,27,deck crew,Southampton,England,0,0,0,0.728,0.462,0.292,0.176
male,37,engineering crew,Belfast,England,0,0,0,0.304,0.298,0.304,0.068
male,27,victualling crew,Southampton,England,0,0,0,0.358,0.298,0.292,0.176
male,28,victualling crew,Southampton,England,0,0,0,0.358,0.304,0.282,0.154
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
male,30,engineering crew,Belfast,Scotland,0,0,0,0.304,0.24,0.304,0.09
male,21,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.11
male,45,victualling crew,Belfast,England,0,0,0,0.318,0.272,0.316,0.068
male,29,engineering crew,Southampton,England,0,0,0,0.33,0.318,0.26,0.114
male,37,restaurant staff,Southampton,England,0,0,0,0.33,0.352,0.266,0.044
male,32,victualling crew,Southampton,England,0,0,0,0.358,0.458,0.304,0.152
male,26,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,36,victualling crew,Southampton,England,0,0,0,0.358,0.408,0.296,0.068
male,31,restaurant staff,Southampton,England,0,0,0,0.33,0.346,0.246,0.124
male,32,victualling crew,Southampton,England,0,0,0,0.358,0.458,0.304,0.152
male,38,victualling crew,Belfast,England,0,0,0,0.318,0.324,0.3,0.076
male,38,victualling crew,Southampton,England,0,0,0,0.358,0.42,0.264,0.066
male,61,engineering crew,Southampton,England,0,0,0,0.33,0.31,0.172,0.08
male,36,engineering crew,Southampton,England,0,0,0,0.33,0.398,0.296,0.068
male,32,engineering crew,Southampton,England,0,0,0,0.33,0.442,0.304,0.152
female,45,victualling crew,Southampton,England,0,0,0,0.73,0.634,0.964,0.956
male,28,victualling crew,Southampton,England,0,0,0,0.358,0.304,0.282,0.154
male,29,engineering crew,Southampton,England,0,0,0,0.33,0.318,0.26,0.114
male,41,engineering crew,Southampton,England,0,0,0,0.33,0.328,0.274,0.028
male,40,victualling crew,Belfast,England,0,0,0,0.318,0.29,0.29,0.058
male,22,engineering crew,Southampton,England,0,0,0,0.33,0.228,0.278,0.11
male,26,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,22,engineering crew,Southampton,England,0,0,0,0.33,0.228,0.278,0.11
male,28,engineering crew,Belfast,Northern Ireland,0,0,0,0.304,0.224,0.326,0.126
male,43,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.3,0.03
female,45,victualling crew,Southampton,England,0,0,0,0.73,0.634,0.964,0.956
male,24,restaurant staff,Southampton,England,0,0,0,0.33,0.26,0.276,0.172
male,24,engineering crew,Southampton,England,0,0,0,0.33,0.312,0.276,0.172
male,30,victualling crew,Southampton,England,0,0,0,0.358,0.332,0.24,0.106
male,29,victualling crew,Southampton,England,0,0,0,0.358,0.33,0.26,0.114
male,37,victualling crew,Southampton,United States,0,0,0,0.358,0.398,0.266,0.044
male,35,engineering crew,Belfast,Northern Ireland,0,0,0,0.304,0.31,0.334,0.126
male,31,deck crew,Belfast,England,0,0,0,0.784,0.446,0.32,0.108
male,22,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.278,0.11
male,23,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.122
male,41,victualling crew,Southampton,England,0,0,0,0.358,0.338,0.274,0.028
male,32,engineering crew,Southampton,England,0,0,0,0.33,0.442,0.304,0.152
male,47,victualling crew,Southampton,England,0,0,0,0.358,0.344,0.302,0.08
male,25,victualling crew,Belfast,England,0,0,0,0.318,0.248,0.32,0.14
male,54,engineering crew,Southampton,Ireland,0,0,0,0.33,0.314,0.254,0.14
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
male,39,deck crew,Southampton,England,0,0,0,0.728,0.43,0.266,0.036
male,21,victualling crew,Southampton,England,0,0,0,0.358,0.228,0.278,0.11
male,21,victualling crew,Southampton,England,0,0,0,0.358,0.228,0.278,0.11
male,40,victualling crew,Belfast,England,0,0,0,0.318,0.29,0.29,0.058
male,24,engineering crew,Southampton,England,0,0,0,0.33,0.312,0.276,0.172
male,19,victualling crew,Southampton,England,0,0,0,0.358,0.224,0.26,0.118
male,17,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.262,0.148
male,29,engineering crew,Southampton,England,0,0,0,0.33,0.318,0.26,0.114
male,17,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.262,0.148
male,39,engineering crew,Southampton,England,0,0,0,0.33,0.358,0.266,0.036
male,40,victualling crew,Southampton,England,0,0,0,0.358,0.36,0.28,0.036
male,38,engineering crew,Belfast,England,0,0,0,0.304,0.312,0.3,0.076
male,54,engineering crew,Southampton,England,0,0,0,0.33,0.314,0.254,0.14
male,32,victualling crew,Southampton,England,0,0,0,0.358,0.458,0.304,0.152
male,21,victualling crew,Southampton,England,0,0,0,0.358,0.228,0.278,0.11
male,34,engineering crew,Belfast,Northern Ireland,0,0,0,0.304,0.312,0.334,0.126
male,23,victualling crew,Southampton,England,0,0,0,0.358,0.242,0.278,0.122
male,52,victualling crew,Southampton,England,0,0,0,0.358,0.368,0.306,0.21
male,43,victualling crew,Southampton,England,0,0,0,0.358,0.33,0.3,0.03
male,45,victualling crew,Belfast,England,0,0,0,0.318,0.272,0.316,0.068
male,24,engineering crew,Southampton,England,0,0,0,0.33,0.312,0.276,0.172
male,22,engineering crew,Southampton,England,0,0,0,0.33,0.228,0.278,0.11
male,30,victualling crew,Southampton,England,0,0,0,0.358,0.332,0.24,0.106
male,43,deck crew,Belfast,England,0,0,0,0.784,0.424,0.33,0.062
male,28,engineering crew,Southampton,England,0,0,0,0.33,0.298,0.282,0.154
male,40,victualling crew,Belfast,England,0,0,0,0.318,0.29,0.29,0.058
male,26,victualling crew,Southampton,England,0,0,0,0.358,0.312,0.294,0.174
male,33,engineering crew,Belfast,England,0,0,0,0.304,0.32,0.326,0.122
male,45,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.3,0.04
male,37,victualling crew,Belfast,England,0,0,0,0.318,0.308,0.304,0.068
male,29,deck crew,Southampton,England,0,0,0,0.728,0.442,0.26,0.114
male,36,victualling crew,Southampton,England,0,0,0,0.358,0.408,0.296,0.068
male,25,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,43,victualling crew,Belfast,England,0,0,0,0.318,0.274,0.33,0.062
male,40,victualling crew,Southampton,England,0,0,0,0.358,0.36,0.28,0.036
male,36,victualling crew,Southampton,England,0,0,0,0.358,0.408,0.296,0.068
male,31,engineering crew,Southampton,England,0,0,0,0.33,0.39,0.246,0.124
male,25,victualling crew,Southampton,England,0,0,0,0.358,0.308,0.294,0.174
male,19,victualling crew,Belfast,England,0,0,0,0.318,0.186,0.316,0.124
male,29,engineering crew,Belfast,England,0,0,0,0.304,0.236,0.308,0.1
male,26,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,46,engineering crew,Belfast,England,0,0,0,0.304,0.258,0.3,0.06
male,43,victualling crew,Southampton,England,0,0,0,0.358,0.33,0.3,0.03
male,29,deck crew,Belfast,England,0,0,0,0.784,0.43,0.308,0.1
male,22,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.278,0.11
male,28,victualling crew,Belfast,England,0,0,0,0.318,0.238,0.326,0.126
male,24,victualling crew,Southampton,England,0,0,0,0.358,0.308,0.276,0.172
male,29,deck crew,Belfast,England,0,0,0,0.784,0.43,0.308,0.1
male,29,engineering crew,Southampton,England,0,0,0,0.33,0.318,0.26,0.114
male,15,victualling crew,Southampton,England,0,0,0,0.358,0.248,0.29,0.208
male,40,deck crew,Southampton,England,0,0,0,0.728,0.432,0.28,0.036
male,33,deck crew,Southampton,England,0,0,0,0.728,0.532,0.292,0.13
male,23,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.122
male,36,engineering crew,Belfast,England,0,0,0,0.304,0.304,0.312,0.078
male,38,victualling crew,Belfast,England,0,0,0,0.318,0.324,0.3,0.076
male,31,victualling crew,Belfast,England,0,0,0,0.318,0.324,0.32,0.108
male,34,victualling crew,Southampton,England,0,0,0,0.358,0.422,0.304,0.132
male,18,victualling crew,Southampton,England,0,0,0,0.358,0.224,0.256,0.118
male,32,victualling crew,Southampton,England,0,0,0,0.358,0.458,0.304,0.152
male,53,deck crew,Southampton,England,0,0,0,0.728,0.492,0.298,0.208
male,23,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.122
male,27,engineering crew,Southampton,England,0,0,0,0.33,0.292,0.292,0.176
male,41,engineering crew,Southampton,England,0,0,0,0.33,0.328,0.274,0.028
male,23,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.122
male,31,victualling crew,Southampton,England,0,0,0,0.358,0.406,0.246,0.124
male,28,deck crew,Belfast,England,0,0,0,0.784,0.432,0.326,0.126
male,19,victualling crew,Southampton,England,0,0,0,0.358,0.224,0.26,0.118
male,31,victualling crew,Southampton,England,0,0,0,0.358,0.406,0.246,0.124
male,19,engineering crew,Southampton,England,0,0,0,0.33,0.224,0.26,0.118
male,21,victualling crew,Southampton,England,0,0,0,0.358,0.228,0.278,0.11
male,20,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.27,0.112
male,33,engineering crew,Southampton,England,0,0,0,0.33,0.416,0.292,0.13
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
